LeaseID,TenantID,UnitID,StartDate,EndDate,MonthlyRent,DepositAmount
L02433,T0181,U0382,2024-11-20,2026-03-31,825,742.5
L02434,T0990,U0375,2023-10-11,2024-08-06,1466,1319.4
L02435,T0617,U0470,2021-01-04,2021-07-27,2307,2076.3
L02436,T0728,U0277,2023-05-13,2025-01-13,2273,2045.7
L02437,T0204,U0129,2023-04-28,2024-04-01,2047,1842.3
L02438,T0581,U0030,2023-03-15,2024-01-02,1927,1734.3
L02439,T0555,U0374,2024-07-28,2026-06-09,1895,1705.5
L02440,T0840,U0010,2021-08-03,2022-07-14,2458,2212.2000000000003
L02441,T0812,U0475,2023-08-30,2024-08-18,916,824.4
L02442,T0227,U0301,2025-06-22,2025-12-19,1968,1771.2
L02443,T0695,U0095,2024-12-14,2025-09-05,2059,1853.1000000000001
L02444,T0618,U0189,2021-04-11,2022-08-23,2426,2183.4
L02445,T0595,U0452,2023-08-21,2025-03-23,2021,1818.9
L02446,T0849,U0191,2025-03-25,2026-10-07,1531,1377.9
L02447,T0249,U0485,2022-07-27,2023-12-06,881,792.9
L02448,T0874,U0265,2024-08-25,2025-10-28,1033,929.7
L02449,T0440,U0423,2022-10-20,2024-09-23,1210,1089.0
L02450,T0532,U0127,2023-07-28,2024-10-05,1082,973.8000000000001
L02451,T0195,U0237,2025-03-14,2026-07-13,2440,2196.0
L02452,T0689,U0407,2023-12-23,2024-11-10,1922,1729.8
L02453,T0928,U0354,2025-07-15,2027-02-05,1031,927.9
L02454,T0986,U0427,2021-08-14,2022-07-28,1888,1699.2
L02455,T0518,U0111,2021-04-15,2022-08-05,1965,1768.5
L02456,T0069,U0315,2023-02-11,2024-03-29,1599,1439.1000000000001
L02457,T0638,U0445,2024-12-19,2026-03-14,1341,1206.9
L02458,T0398,U0342,2024-07-02,2025-02-26,1950,1755.0
L02459,T0977,U0144,2022-03-05,2023-06-23,1333,1199.7
L02460,T0671,U0064,2022-03-10,2023-12-16,2279,2051.1
L02461,T0759,U0246,2024-05-15,2025-07-03,1150,1035.0
L02462,T0202,U0222,2023-11-18,2025-01-04,895,805.5
L02463,T0147,U0478,2022-11-13,2024-05-13,1927,1734.3
L02464,T0471,U0489,2024-09-21,2025-11-06,1157,1041.3
L02465,T0654,U0312,2022-08-11,2024-06-11,1529,1376.1000000000001
L02466,T0943,U0438,2025-07-10,2027-05-23,956,860.4
L02467,T0198,U0105,2023-12-29,2025-07-11,2252,2026.8
L02468,T0916,U0180,2023-05-16,2025-01-12,1995,1795.5
L02469,T0425,U0183,2023-01-16,2024-07-12,708,637.2
L02470,T0665,U0225,2025-03-17,2026-04-02,1460,1314.0
L02471,T0491,U0264,2024-04-05,2025-02-24,1648,1483.2
L02472,T0887,U0277,2023-05-14,2025-02-08,1924,1731.6000000000001
L02473,T0895,U0396,2025-10-20,2026-08-30,1782,1603.8
L02474,T0141,U0088,2025-12-14,2027-03-02,1586,1427.4
L02475,T0312,U0175,2022-01-03,2022-09-03,1092,982.8000000000001
L02476,T0164,U0017,2021-09-08,2023-07-10,2375,2137.5
L02477,T0313,U0370,2023-05-09,2023-12-15,1842,1657.8
L02478,T0020,U0459,2023-05-06,2024-08-23,2276,2048.4
L02479,T0081,U0423,2025-09-06,2026-03-07,1098,988.2
L02480,T0580,U0400,2024-04-08,2025-01-22,1030,927.0
L02481,T0130,U0398,2025-11-17,2026-12-22,1990,1791.0
L02482,T0598,U0105,2024-01-19,2025-07-21,2243,2018.7
L02483,T0729,U0270,2022-07-15,2024-01-13,2418,2176.2000000000003
L02484,T0932,U0462,2025-01-09,2026-09-16,1179,1061.1000000000001
L02485,T0983,U0318,2021-10-21,2022-04-22,833,749.7
L02486,T0304,U0166,2023-07-08,2024-09-03,2416,2174.4
L02487,T0914,U0012,2024-03-19,2025-02-27,1615,1453.5
L02488,T0370,U0336,2024-03-01,2024-09-22,1634,1470.6000000000001
L02489,T0856,U0031,2022-03-09,2023-10-04,1054,948.6
L02490,T0852,U0392,2021-02-28,2022-12-13,1283,1154.7
L02491,T0383,U0039,2023-08-27,2024-03-10,2221,1998.9
L02492,T0907,U0147,2023-04-16,2024-01-12,1324,1191.6000000000001
L02493,T0444,U0217,2021-07-18,2023-05-11,1830,1647.0
L02494,T0424,U0218,2021-08-03,2023-07-26,989,890.1
L02495,T0160,U0468,2023-06-17,2024-07-05,1524,1371.6000000000001
L02496,T0177,U0081,2025-05-04,2027-03-16,1328,1195.2
L02497,T0628,U0332,2022-04-17,2023-11-17,1718,1546.2
L02498,T0707,U0207,2025-11-03,2026-11-24,1331,1197.9
L02499,T0894,U0200,2021-09-04,2022-07-26,1870,1683.0
L02500,T0489,U0446,2022-01-17,2022-10-24,1026,923.4
L02501,T0326,U0331,2023-09-18,2024-11-11,2138,1924.2
L02502,T0597,U0427,2024-06-16,2025-05-24,909,818.1
L02503,T0288,U0037,2023-07-16,2024-07-02,2019,1817.1000000000001
L02504,T0592,U0210,2024-10-22,2026-09-03,2121,1908.9
L02505,T0663,U0443,2024-04-06,2026-04-02,1826,1643.4
L02506,T0572,U0326,2022-07-14,2023-10-20,1335,1201.5
L02507,T0572,U0248,2023-12-11,2025-06-01,2480,2232.0
L02508,T0353,U0226,2025-06-22,2027-01-03,2231,2007.9
L02509,T0027,U0047,2025-10-18,2027-09-30,1567,1410.3
L02510,T0953,U0017,2022-11-20,2023-10-28,1932,1738.8
L02511,T0042,U0399,2022-01-15,2023-05-16,1127,1014.3000000000001
L02512,T0680,U0438,2022-04-19,2023-09-19,1092,982.8000000000001
L02513,T0422,U0294,2024-01-09,2024-08-30,1525,1372.5
L02514,T0597,U0195,2022-11-28,2024-04-23,1615,1453.5
L02515,T0176,U0186,2024-10-22,2025-08-24,1832,1648.8
L02516,T0528,U0344,2025-01-24,2026-03-22,1047,942.3000000000001
L02517,T0609,U0223,2023-06-30,2025-02-07,749,674.1
L02518,T0965,U0317,2025-04-12,2027-02-23,1615,1453.5
L02519,T0493,U0487,2025-01-15,2026-05-12,1828,1645.2
L02520,T0197,U0396,2025-01-27,2026-11-01,2143,1928.7
L02521,T0609,U0364,2023-08-18,2024-10-05,2096,1886.4
L02522,T0576,U0336,2022-04-23,2022-11-26,1750,1575.0
L02523,T0841,U0496,2023-10-01,2024-08-14,1667,1500.3
L02524,T0852,U0228,2023-07-15,2024-07-23,1499,1349.1000000000001
L02525,T0516,U0389,2024-12-14,2026-11-20,2492,2242.8
L02526,T0513,U0466,2022-12-08,2023-06-06,1996,1796.4
L02527,T0021,U0076,2024-05-22,2025-02-21,1716,1544.4
L02528,T0111,U0187,2024-10-24,2026-06-08,1348,1213.2
L02529,T0056,U0345,2023-05-04,2025-04-20,2063,1856.7
L02530,T0065,U0269,2024-02-12,2025-10-12,1000,900.0
L02531,T0841,U0094,2023-10-14,2024-12-01,2203,1982.7
L02532,T0097,U0309,2023-01-24,2024-07-05,2267,2040.3
L02533,T0143,U0131,2022-05-18,2024-03-08,2280,2052.0
L02534,T0879,U0038,2025-07-18,2027-02-13,1988,1789.2
L02535,T0434,U0071,2023-03-28,2024-09-08,2265,2038.5
L02536,T0636,U0280,2022-08-11,2024-03-28,2319,2087.1
L02537,T0678,U0332,2024-08-27,2025-04-14,865,778.5
L02538,T0085,U0159,2025-02-01,2025-10-19,1015,913.5
L02539,T0587,U0186,2022-12-09,2023-07-12,700,630.0
L02540,T0343,U0485,2023-12-04,2024-08-06,1719,1547.1000000000001
L02541,T0935,U0190,2024-12-09,2026-09-30,2484,2235.6
L02542,T0293,U0421,2025-09-18,2027-06-27,1984,1785.6000000000001
L02543,T0955,U0119,2024-06-23,2025-05-10,762,685.8000000000001
L02544,T0570,U0219,2024-01-13,2025-07-01,1182,1063.8
L02545,T0649,U0052,2021-07-26,2023-05-07,2399,2159.1
L02546,T0610,U0221,2021-05-31,2023-02-08,2044,1839.6000000000001
L02547,T0703,U0450,2022-10-30,2024-10-09,1924,1731.6000000000001
L02548,T0242,U0411,2022-06-12,2023-04-14,921,828.9
L02549,T0830,U0130,2021-06-14,2022-07-03,851,765.9
L02550,T0560,U0236,2023-07-06,2024-01-30,1343,1208.7
L02551,T0959,U0245,2024-03-14,2025-11-28,1325,1192.5
L02552,T0031,U0225,2023-10-07,2025-07-11,2185,1966.5
L02553,T0390,U0207,2021-02-06,2022-05-11,916,824.4
L02554,T0276,U0405,2021-11-29,2022-10-25,895,805.5
L02555,T0531,U0095,2022-02-07,2023-04-02,1925,1732.5
L02556,T0153,U0421,2022-02-18,2023-05-09,1694,1524.6000000000001
L02557,T0382,U0199,2021-02-14,2021-11-25,1714,1542.6000000000001
L02558,T0067,U0246,2024-11-26,2026-07-31,1346,1211.4
L02559,T0877,U0071,2021-07-25,2023-06-01,1957,1761.3
L02560,T0883,U0317,2021-03-03,2022-11-12,1864,1677.6000000000001
L02561,T0213,U0184,2022-02-24,2023-01-27,1407,1266.3
L02562,T0654,U0005,2023-05-18,2024-05-03,2221,1998.9
L02563,T0375,U0205,2025-01-31,2026-12-05,2278,2050.2000000000003
L02564,T0743,U0031,2023-03-31,2024-08-02,1780,1602.0
L02565,T0212,U0098,2021-01-19,2022-08-24,2227,2004.3
L02566,T0078,U0393,2021-12-31,2023-10-04,1865,1678.5
L02567,T0725,U0386,2024-08-16,2026-02-13,1421,1278.9
L02568,T0627,U0255,2023-10-28,2025-10-26,2307,2076.3
L02569,T0603,U0186,2025-11-20,2027-01-28,2459,2213.1
L02570,T0781,U0075,2022-03-04,2023-03-26,2262,2035.8
L02571,T0922,U0176,2024-02-15,2025-11-05,1339,1205.1000000000001
L02572,T0380,U0314,2022-08-03,2023-05-04,805,724.5
L02573,T0679,U0286,2025-03-11,2026-12-28,864,777.6
L02574,T0057,U0348,2022-06-30,2023-07-04,914,822.6
L02575,T0795,U0254,2025-09-26,2027-07-21,1794,1614.6000000000001
L02576,T0025,U0324,2021-11-21,2023-11-06,2439,2195.1
L02577,T0880,U0189,2021-02-24,2022-10-19,2388,2149.2000000000003
L02578,T0446,U0307,2023-02-17,2023-12-26,2302,2071.8
L02579,T0065,U0344,2023-09-19,2024-05-10,789,710.1
L02580,T0920,U0126,2021-02-11,2023-01-01,2495,2245.5
L02581,T0759,U0424,2024-08-13,2026-08-03,1573,1415.7
L02582,T0253,U0286,2021-08-19,2023-03-31,1951,1755.9
L02583,T0898,U0253,2022-03-29,2023-04-23,1802,1621.8
L02584,T0967,U0212,2022-01-29,2023-05-16,1307,1176.3
L02585,T0043,U0249,2025-03-26,2026-01-14,1048,943.2
L02586,T0096,U0083,2024-10-13,2025-12-25,1593,1433.7
L02587,T0553,U0486,2025-01-07,2025-11-04,945,850.5
L02588,T0226,U0382,2024-02-26,2025-06-18,971,873.9
L02589,T0773,U0405,2022-11-22,2024-06-04,1102,991.8000000000001
L02590,T0678,U0387,2024-11-29,2026-10-10,2392,2152.8
L02591,T0435,U0012,2022-01-27,2023-05-18,1839,1655.1000000000001
L02592,T0790,U0044,2024-05-01,2025-10-24,2158,1942.2
L02593,T0600,U0126,2022-08-27,2024-05-30,2253,2027.7
L02594,T0378,U0425,2023-05-31,2025-02-06,2165,1948.5
L02595,T0177,U0113,2025-11-02,2026-09-04,1895,1705.5
L02596,T0426,U0432,2024-01-07,2025-01-17,1739,1565.1000000000001
L02597,T0914,U0275,2021-03-26,2022-04-30,1660,1494.0
L02598,T0708,U0499,2023-11-20,2024-08-16,2475,2227.5
L02599,T0306,U0204,2025-10-15,2027-05-28,1597,1437.3
L02600,T0778,U0336,2021-02-18,2021-08-24,1779,1601.1000000000001
L02601,T0503,U0437,2025-12-06,2027-11-29,2314,2082.6
L02602,T0267,U0419,2024-03-14,2025-12-21,1826,1643.4
L02603,T0585,U0480,2021-03-10,2022-07-22,983,884.7
L02604,T0007,U0384,2023-12-18,2025-07-13,2428,2185.2000000000003
L02605,T0919,U0398,2022-11-28,2024-02-19,1216,1094.4
L02606,T0507,U0460,2025-05-17,2026-05-22,1317,1185.3
L02607,T0475,U0272,2022-04-24,2022-12-20,2001,1800.9
L02608,T0296,U0407,2023-03-31,2024-12-07,1311,1179.9
L02609,T0163,U0057,2025-01-08,2026-03-27,1449,1304.1000000000001
L02610,T0484,U0327,2024-08-12,2025-05-13,1992,1792.8
L02611,T0596,U0497,2025-08-29,2027-06-09,1099,989.1
L02612,T0071,U0218,2024-04-09,2026-03-03,2226,2003.4
L02613,T0566,U0108,2025-05-18,2026-05-26,785,706.5
L02614,T0904,U0278,2021-05-27,2023-03-19,1019,917.1
L02615,T0558,U0173,2025-02-16,2026-07-16,1755,1579.5
L02616,T0910,U0327,2024-08-22,2026-04-28,1035,931.5
L02617,T0943,U0263,2025-08-24,2026-09-03,750,675.0
L02618,T0237,U0314,2025-08-04,2026-10-06,1802,1621.8
L02619,T0103,U0473,2023-10-13,2025-08-20,2421,2178.9
L02620,T0209,U0110,2022-09-01,2023-09-27,873,785.7
L02621,T0553,U0186,2022-03-22,2023-12-27,2341,2106.9
L02622,T0827,U0268,2021-08-09,2022-09-13,1200,1080.0
L02623,T0467,U0422,2025-04-28,2026-07-24,2298,2068.2000000000003
L02624,T0453,U0228,2024-11-02,2025-10-01,775,697.5
L02625,T0267,U0496,2025-07-02,2026-09-03,1015,913.5
L02626,T0385,U0155,2024-07-13,2025-10-14,2096,1886.4
L02627,T0774,U0472,2021-04-05,2022-12-15,1804,1623.6000000000001
L02628,T0847,U0188,2021-09-19,2022-12-18,2363,2126.7000000000003
L02629,T0386,U0271,2023-06-16,2025-05-09,2418,2176.2000000000003
L02630,T0876,U0374,2023-12-31,2024-09-23,2478,2230.2000000000003
L02631,T0258,U0001,2021-08-07,2023-06-22,1396,1256.4
L02632,T0282,U0245,2025-04-06,2026-05-31,1709,1538.1000000000001
L02633,T0625,U0209,2021-04-02,2022-05-22,1431,1287.9
L02634,T0874,U0400,2021-05-07,2022-03-10,1794,1614.6000000000001
L02635,T0039,U0285,2021-03-21,2023-02-01,1668,1501.2
L02636,T0485,U0358,2024-06-15,2025-06-29,1553,1397.7
L02637,T0928,U0012,2023-09-10,2025-09-01,1365,1228.5
L02638,T0219,U0095,2024-10-27,2026-09-08,2480,2232.0
L02639,T0128,U0497,2023-07-05,2025-05-06,1351,1215.9
L02640,T0519,U0220,2022-05-01,2022-11-17,1794,1614.6000000000001
L02641,T0612,U0237,2022-11-25,2024-01-12,745,670.5
L02642,T0927,U0093,2021-01-25,2022-09-12,1770,1593.0
L02643,T0891,U0337,2021-06-05,2022-04-28,2314,2082.6
L02644,T0687,U0268,2025-03-21,2025-10-15,2145,1930.5
L02645,T0618,U0170,2022-09-24,2024-03-17,848,763.2
L02646,T0612,U0468,2025-12-18,2027-04-19,1609,1448.1000000000001
L02647,T0259,U0093,2025-04-03,2026-03-10,1853,1667.7
L02648,T0989,U0148,2025-09-30,2026-05-28,1155,1039.5
L02649,T0965,U0111,2023-12-17,2024-10-16,2362,2125.8
L02650,T0365,U0054,2025-06-17,2027-03-14,1576,1418.4
L02651,T0757,U0336,2021-01-19,2021-09-26,2354,2118.6
L02652,T0786,U0423,2024-11-08,2026-08-15,1665,1498.5
L02653,T0543,U0466,2024-05-01,2025-06-27,1568,1411.2
L02654,T0648,U0115,2021-08-25,2023-06-25,2228,2005.2
L02655,T0523,U0142,2024-11-11,2025-12-16,1628,1465.2
L02656,T0906,U0200,2024-12-20,2026-10-03,1723,1550.7
L02657,T0813,U0179,2021-10-04,2023-09-16,1700,1530.0
L02658,T0886,U0201,2024-06-04,2026-04-08,1473,1325.7
L02659,T0015,U0363,2023-01-15,2023-10-03,943,848.7
L02660,T0128,U0478,2022-07-06,2024-06-06,1173,1055.7
L02661,T0574,U0052,2024-09-08,2025-03-18,1081,972.9
L02662,T0108,U0470,2024-03-22,2025-06-07,1826,1643.4
L02663,T0886,U0383,2022-10-01,2024-06-20,1188,1069.2
L02664,T0532,U0179,2021-08-25,2022-08-31,1760,1584.0
L02665,T0669,U0413,2023-09-25,2024-07-14,2377,2139.3
L02666,T0268,U0416,2021-02-24,2021-09-17,2272,2044.8
L02667,T0161,U0312,2024-12-30,2026-11-08,2243,2018.7
L02668,T0259,U0307,2022-11-15,2024-10-02,2466,2219.4
L02669,T0923,U0136,2021-04-19,2023-04-13,2056,1850.4
L02670,T0101,U0181,2024-04-22,2024-12-19,1096,986.4
L02671,T0505,U0366,2024-10-23,2025-12-05,995,895.5
L02672,T0734,U0000,2024-05-06,2024-12-06,806,725.4
L02673,T0570,U0043,2024-10-26,2026-07-23,1559,1403.1000000000001
L02674,T0246,U0226,2022-01-08,2023-11-20,1653,1487.7
L02675,T0639,U0330,2023-08-31,2024-03-22,1229,1106.1000000000001
L02676,T0794,U0097,2025-03-01,2025-09-28,1806,1625.4
L02677,T0836,U0207,2025-06-11,2025-12-19,1633,1469.7
L02678,T0536,U0264,2021-07-20,2022-11-30,987,888.3000000000001
L02679,T0130,U0287,2023-04-29,2023-10-26,1405,1264.5
L02680,T0352,U0270,2022-05-24,2024-01-28,2184,1965.6000000000001
L02681,T0195,U0139,2024-09-07,2025-07-19,914,822.6
L02682,T0792,U0480,2021-10-02,2022-10-12,2004,1803.6000000000001
L02683,T0915,U0236,2021-07-30,2022-06-07,1431,1287.9
L02684,T0929,U0461,2022-05-19,2023-02-08,2182,1963.8
L02685,T0665,U0440,2024-02-16,2025-12-02,1043,938.7
L02686,T0381,U0391,2022-12-04,2024-04-20,893,803.7
L02687,T0644,U0071,2025-04-27,2026-04-21,857,771.3000000000001
L02688,T0226,U0154,2021-02-11,2023-01-07,1164,1047.6000000000001
L02689,T0700,U0189,2021-11-11,2022-10-31,803,722.7
L02690,T0475,U0267,2023-02-27,2023-09-15,733,659.7
L02691,T0476,U0320,2021-11-25,2022-09-05,1825,1642.5
L02692,T0264,U0106,2023-11-07,2025-07-21,1338,1204.2
L02693,T0371,U0231,2021-10-10,2022-05-26,2449,2204.1
L02694,T0485,U0041,2023-08-01,2025-07-08,1024,921.6
L02695,T0433,U0189,2021-09-15,2022-08-05,1390,1251.0
L02696,T0645,U0370,2022-07-29,2023-12-30,1291,1161.9
L02697,T0210,U0138,2022-07-28,2024-01-12,840,756.0
L02698,T0571,U0102,2022-09-04,2023-05-16,1173,1055.7
L02699,T0939,U0170,2023-11-09,2025-03-21,1754,1578.6000000000001
L02700,T0376,U0350,2025-04-02,2025-12-24,1583,1424.7
L02701,T0394,U0272,2023-04-17,2023-11-24,762,685.8000000000001
L02702,T0449,U0480,2022-02-27,2022-11-26,2283,2054.7000000000003
L02703,T0942,U0415,2025-01-29,2026-12-16,1810,1629.0
L02704,T0363,U0220,2024-10-28,2026-10-06,1003,902.7
L02705,T0875,U0212,2023-01-28,2024-04-16,1784,1605.6000000000001
L02706,T0456,U0340,2023-02-02,2024-05-18,1095,985.5
L02707,T0724,U0423,2024-01-10,2025-10-14,1033,929.7
L02708,T0727,U0406,2025-04-24,2026-01-25,1485,1336.5
L02709,T0225,U0055,2025-04-21,2026-01-20,1110,999.0
L02710,T0981,U0389,2022-02-28,2023-07-18,983,884.7
L02711,T0130,U0341,2022-03-05,2022-11-13,1165,1048.5
L02712,T0587,U0433,2024-11-12,2026-04-11,779,701.1
L02713,T0475,U0101,2025-09-29,2026-06-03,2415,2173.5
L02714,T0797,U0420,2025-08-21,2026-05-04,1483,1334.7
L02715,T0985,U0492,2021-07-23,2022-08-14,1800,1620.0
L02716,T0276,U0191,2021-07-15,2022-08-19,1432,1288.8
L02717,T0155,U0498,2022-12-29,2024-03-14,2263,2036.7
L02718,T0759,U0309,2021-10-12,2023-05-24,2084,1875.6000000000001
L02719,T0217,U0199,2021-07-15,2022-12-07,776,698.4
L02720,T0189,U0232,2021-11-03,2023-04-10,1208,1087.2
L02721,T0416,U0432,2025-08-15,2026-04-25,1887,1698.3
L02722,T0980,U0226,2021-01-14,2022-03-23,1732,1558.8
L02723,T0674,U0370,2024-03-15,2025-08-08,1898,1708.2
L02724,T0691,U0138,2023-12-17,2025-07-16,1161,1044.9
L02725,T0545,U0343,2022-12-24,2024-05-31,2030,1827.0
L02726,T0040,U0304,2023-02-19,2024-11-14,2311,2079.9
L02727,T0306,U0148,2024-05-18,2025-03-08,944,849.6
L02728,T0942,U0114,2022-06-13,2023-10-18,821,738.9
L02729,T0337,U0449,2023-03-09,2024-04-19,884,795.6
L02730,T0313,U0062,2021-12-10,2023-02-07,731,657.9
L02731,T0074,U0103,2025-10-05,2027-09-10,1697,1527.3
L02732,T0952,U0338,2025-06-23,2027-05-31,1461,1314.9
L02733,T0278,U0358,2024-07-26,2026-03-24,1268,1141.2
L02734,T0175,U0155,2021-07-28,2022-03-06,1009,908.1
L02735,T0895,U0272,2022-10-03,2024-07-08,2095,1885.5
L02736,T0661,U0005,2024-09-20,2025-12-21,2379,2141.1
L02737,T0272,U0146,2024-08-04,2025-02-18,1529,1376.1000000000001
L02738,T0836,U0183,2021-09-09,2022-05-12,2319,2087.1
L02739,T0619,U0485,2024-07-12,2025-06-23,1691,1521.9
L02740,T0650,U0027,2021-09-28,2023-05-03,1779,1601.1000000000001
L02741,T0861,U0449,2023-07-09,2025-02-16,1490,1341.0
L02742,T0782,U0037,2025-09-20,2026-07-08,1996,1796.4
L02743,T0858,U0118,2022-02-23,2023-05-22,1163,1046.7
L02744,T0930,U0292,2025-10-16,2027-05-25,1377,1239.3
L02745,T0288,U0370,2023-03-06,2024-09-08,2179,1961.1000000000001
L02746,T0723,U0243,2024-05-19,2024-12-23,1678,1510.2
L02747,T0892,U0067,2024-10-20,2025-07-31,1369,1232.1000000000001
L02748,T0271,U0213,2024-01-05,2025-05-22,1972,1774.8
L02749,T0929,U0217,2025-08-11,2027-03-27,1397,1257.3
L02750,T0065,U0176,2024-09-06,2026-05-07,1693,1523.7
L02751,T0482,U0298,2022-12-26,2023-08-23,777,699.3000000000001
L02752,T0935,U0163,2022-03-09,2023-07-08,1233,1109.7
L02753,T0247,U0057,2021-04-19,2022-10-04,807,726.3000000000001
L02754,T0155,U0268,2022-10-03,2024-04-27,1996,1796.4
L02755,T0046,U0307,2025-03-26,2026-04-13,1463,1316.7
L02756,T0934,U0057,2023-12-07,2025-02-16,714,642.6
L02757,T0453,U0287,2022-01-14,2023-11-10,1069,962.1
L02758,T0200,U0464,2024-01-25,2025-12-21,2027,1824.3
L02759,T0659,U0104,2023-08-16,2025-05-02,2395,2155.5
L02760,T0123,U0227,2021-04-13,2022-04-07,904,813.6
L02761,T0000,U0246,2023-06-11,2024-11-13,1836,1652.4
L02762,T0967,U0187,2023-05-04,2024-03-11,2403,2162.7000000000003
L02763,T0758,U0493,2024-03-15,2025-11-27,1564,1407.6000000000001
L02764,T0854,U0082,2023-11-17,2025-01-22,1976,1778.4
L02765,T0639,U0185,2025-10-22,2027-01-09,1140,1026.0
L02766,T0190,U0251,2022-06-14,2023-03-13,1909,1718.1000000000001
L02767,T0578,U0354,2022-11-10,2024-06-22,1558,1402.2
L02768,T0515,U0237,2023-09-16,2024-07-29,926,833.4
L02769,T0441,U0359,2024-01-11,2025-02-01,1227,1104.3
L02770,T0920,U0183,2022-03-04,2023-07-03,2391,2151.9
L02771,T0814,U0283,2025-05-27,2026-08-15,1053,947.7
L02772,T0805,U0384,2023-04-02,2024-08-11,1322,1189.8
L02773,T0142,U0425,2025-02-11,2025-11-30,1724,1551.6000000000001
L02774,T0190,U0209,2025-11-25,2027-06-05,2276,2048.4
L02775,T0532,U0303,2024-03-31,2025-12-24,2283,2054.7000000000003
L02776,T0226,U0295,2023-07-21,2024-07-25,1626,1463.4
L02777,T0312,U0096,2024-11-26,2026-08-07,2143,1928.7
L02778,T0628,U0446,2025-03-12,2026-03-13,2343,2108.7000000000003
L02779,T0948,U0459,2023-11-28,2025-05-27,1884,1695.6000000000001
L02780,T0301,U0455,2022-05-26,2023-02-18,860,774.0
L02781,T0653,U0471,2022-01-28,2023-01-29,1570,1413.0
L02782,T0995,U0207,2022-12-14,2023-10-21,1851,1665.9
L02783,T0459,U0369,2022-05-09,2023-11-15,2445,2200.5
L02784,T0400,U0387,2024-05-08,2025-02-10,1874,1686.6000000000001
L02785,T0550,U0421,2024-07-02,2025-01-31,1143,1028.7
L02786,T0392,U0491,2024-04-17,2025-04-02,2490,2241.0
L02787,T0866,U0410,2022-07-01,2023-12-28,2194,1974.6000000000001
L02788,T0763,U0136,2022-08-17,2023-04-12,1162,1045.8
L02789,T0844,U0366,2022-01-24,2023-01-19,2453,2207.7000000000003
L02790,T0206,U0399,2024-11-22,2025-06-08,1753,1577.7
L02791,T0209,U0183,2025-10-22,2026-12-01,1172,1054.8
L02792,T0114,U0075,2021-06-07,2023-03-21,1256,1130.4
L02793,T0736,U0286,2023-10-25,2024-07-25,779,701.1
L02794,T0645,U0471,2021-06-16,2022-10-05,1762,1585.8
L02795,T0250,U0374,2025-01-31,2026-01-20,939,845.1
L02796,T0218,U0141,2023-08-18,2024-09-22,1256,1130.4
L02797,T0406,U0236,2022-02-13,2022-10-04,1289,1160.1000000000001
L02798,T0442,U0024,2024-12-06,2026-07-11,2060,1854.0
L02799,T0602,U0289,2024-05-12,2025-09-21,2003,1802.7
L02800,T0353,U0066,2021-07-13,2022-12-23,1839,1655.1000000000001
L02801,T0887,U0249,2021-08-23,2023-05-07,968,871.2
L02802,T0557,U0407,2022-12-19,2024-12-07,1034,930.6
L02803,T0549,U0117,2024-03-19,2025-06-23,1011,909.9
L02804,T0141,U0489,2024-03-28,2025-09-18,1776,1598.4
L02805,T0611,U0072,2024-07-26,2025-01-29,1791,1611.9
L02806,T0500,U0281,2023-03-27,2025-01-25,1393,1253.7
L02807,T0839,U0403,2022-02-08,2023-07-13,733,659.7
L02808,T0701,U0447,2023-06-12,2025-03-24,1085,976.5
L02809,T0546,U0359,2022-11-09,2024-01-11,948,853.2
L02810,T0658,U0009,2024-08-27,2025-10-15,1834,1650.6000000000001
L02811,T0541,U0210,2021-03-09,2021-11-26,1817,1635.3
L02812,T0845,U0322,2025-01-26,2025-10-25,2133,1919.7
L02813,T0506,U0151,2021-03-29,2022-10-23,1902,1711.8
L02814,T0595,U0004,2021-08-05,2022-10-26,1770,1593.0
L02815,T0880,U0194,2021-01-01,2022-08-20,1493,1343.7
L02816,T0280,U0441,2024-03-04,2026-02-10,1551,1395.9
L02817,T0423,U0282,2025-09-17,2026-11-23,1573,1415.7
L02818,T0855,U0463,2024-10-06,2025-08-03,2327,2094.3
L02819,T0269,U0112,2021-05-20,2021-11-25,1075,967.5
L02820,T0153,U0270,2022-09-10,2024-01-18,1423,1280.7
L02821,T0613,U0162,2021-05-13,2022-08-08,2310,2079.0
L02822,T0726,U0459,2025-07-02,2026-10-30,901,810.9
L02823,T0661,U0104,2021-06-27,2022-07-21,1144,1029.6000000000001
L02824,T0943,U0180,2023-03-21,2024-12-23,996,896.4
L02825,T0082,U0043,2024-10-13,2026-05-31,2031,1827.9
L02826,T0621,U0281,2022-01-15,2023-02-14,2446,2201.4
L02827,T0946,U0174,2023-06-27,2024-03-12,1192,1072.8
L02828,T0898,U0161,2022-10-20,2024-08-09,1037,933.3000000000001
L02829,T0425,U0470,2022-03-26,2024-03-21,1622,1459.8
L02830,T0274,U0350,2022-08-09,2023-02-22,2369,2132.1
L02831,T0712,U0433,2022-04-08,2023-03-18,1789,1610.1000000000001
L02832,T0283,U0339,2023-09-17,2025-08-21,1491,1341.9
L02833,T0979,U0139,2024-02-06,2025-02-21,2145,1930.5
L02834,T0172,U0470,2021-05-02,2022-10-09,2263,2036.7
L02835,T0326,U0131,2021-01-17,2022-07-16,2352,2116.8
L02836,T0717,U0086,2024-05-04,2026-01-21,2216,1994.4
L02837,T0062,U0175,2021-11-23,2023-10-16,1661,1494.9
L02838,T0072,U0182,2021-11-14,2023-03-27,1016,914.4
